img,idx_label,RGB.ROI_20.redDN,RGB.ROI_20.greenDN,RGB.ROI_20.blueDN,RGB.ROI_20.2G_RBi,RGB.ROI_20.pctR,RGB.ROI_20.pctG,RGB.ROI_20.pctB,RGB.ROI_20.nNDVI,RGB.ROI_20.totalRGB,RGB.ROI_20.AnyColor,RGB.ROI_22.redDN,RGB.ROI_22.greenDN,RGB.ROI_22.blueDN,RGB.ROI_22.2G_RBi,RGB.ROI_22.pctR,RGB.ROI_22.pctG,RGB.ROI_22.pctB,RGB.ROI_22.nNDVI,RGB.ROI_22.totalRGB,RGB.ROI_22.AnyColor
2022 08 15 15 00 00.JPG, 927,200.160452,171.277931,99.123253,43.272156,0.425365,0.363986,0.210649,-0.077759,470.561636,-173.191877,198.853882,164.800288,90.077803,40.668891,0.438263,0.363211,0.198526,-0.093643,453.731973,-183.498564
2022 08 15 16 00 00.JPG, 928,201.125337,172.255494,97.848070,45.537582,0.426810,0.365545,0.207644,-0.077320,471.228902,-177.684691,199.254322,164.350025,87.390780,42.054947,0.441810,0.364416,0.193773,-0.095995,450.995126,-188.822786
2022 08 15 17 00 01.JPG, 929,197.834595,169.908817,98.064620,43.918418,0.424713,0.364761,0.210526,-0.075938,465.808032,-171.614171,196.160634,163.757875,92.395872,38.959245,0.433682,0.362044,0.204274,-0.090028,452.314381,-175.126765
2022 08 15 18 00 00.JPG, 930,201.418231,178.142437,107.423475,47.443167,0.413603,0.365807,0.220589,-0.061323,486.984143,-164.713718,197.217172,170.098436,97.627434,45.352265,0.424175,0.365848,0.209977,-0.073830,464.943041,-172.060740
2022 08 16 06 00 01.JPG, 931,203.242458,175.257363,102.645826,44.626443,0.422414,0.364250,0.213336,-0.073937,481.145647,-173.208169,201.601875,170.869163,94.594852,45.541600,0.431635,0.365835,0.202530,-0.082510,467.065890,-183.281334
2022 08 16 07 00 00.JPG, 932,202.831462,171.930959,99.358032,41.672425,0.427806,0.362631,0.209563,-0.082454,474.120453,-176.046358,201.325283,167.004825,90.356609,42.327757,0.438917,0.364093,0.196990,-0.093179,458.686717,-187.616889
2022 08 16 08 00 00.JPG, 933,202.886411,172.023500,99.155036,42.005553,0.427972,0.362869,0.209159,-0.082321,474.064947,-176.599839,200.287213,166.129523,88.634704,43.337129,0.440142,0.365079,0.194780,-0.093221,455.051440,-189.147328
2022 08 16 09 00 00.JPG, 934,203.422511,174.727988,100.468078,45.565387,0.425020,0.365067,0.209913,-0.075881,478.618577,-177.214342,199.339074,166.220213,88.058544,45.042809,0.439443,0.366432,0.194125,-0.090598,453.617831,-189.442200
2022 08 16 10 00 00.JPG, 935,202.824312,173.737564,99.839157,44.811660,0.425743,0.364688,0.209570,-0.077243,476.401032,-176.883563,199.030327,163.931314,86.057066,42.775234,0.443256,0.365088,0.191656,-0.096702,449.018708,-190.847508
2022 08 16 11 00 01.JPG, 936,199.865029,173.813495,108.787702,38.974260,0.414257,0.360260,0.225483,-0.069716,482.466226,-156.103121,195.644053,163.248103,94.413486,36.438667,0.431594,0.360128,0.208278,-0.090267,453.305641,-170.065183
2022 08 16 12 00 00.JPG, 937,195.257408,168.125196,103.006002,37.986981,0.418658,0.360483,0.220859,-0.074666,466.388606,-157.370600,195.075487,163.855635,96.520399,36.115384,0.428312,0.359765,0.211922,-0.086980,455.451522,-165.890325
2022 08 16 13 00 00.JPG, 938,195.311391,171.899467,109.178404,39.309139,0.409983,0.360838,0.229179,-0.063756,476.389262,-148.854051,192.268457,168.973603,106.052101,39.626647,0.411451,0.361600,0.226949,-0.064485,467.294161,-149.137858
2022 08 16 14 00 01.JPG, 939,192.399391,168.283793,103.856347,40.311849,0.414172,0.362259,0.223568,-0.066861,464.539531,-152.970489,192.259877,167.977785,104.461354,39.234339,0.413730,0.361477,0.224794,-0.067406,464.699015,-151.314954
2022 08 16 15 00 00.JPG, 940,193.541901,170.990380,107.894088,40.544771,0.409676,0.361941,0.228383,-0.061864,472.426369,-148.744104,191.578286,169.874349,108.664856,39.505557,0.407512,0.361344,0.231144,-0.060046,470.117492,-144.122923
2022 08 16 16 00 01.JPG, 941,189.462868,168.119850,105.861138,40.915694,0.408815,0.362762,0.228423,-0.059687,463.443856,-145.860440,190.773826,169.208807,107.693661,39.950126,0.407919,0.361808,0.230274,-0.059906,467.676294,-144.595312
2022 08 16 17 00 00.JPG, 942,190.435937,168.379089,107.712619,38.609622,0.408199,0.360920,0.230882,-0.061471,466.527645,-143.389788,191.660746,169.888753,110.275804,37.840957,0.406211,0.360067,0.233722,-0.060219,471.825304,-140.997891
2022 08 16 18 00 00.JPG, 943,194.030240,169.472589,102.094709,42.820229,0.416734,0.363989,0.219277,-0.067558,465.597538,-159.313410,194.934830,170.954766,105.916130,41.058574,0.413168,0.362341,0.224491,-0.065539,471.805726,-154.057336
2022 08 17 05 00 01.JPG, 944,184.457897,184.645056,135.124014,49.708201,0.365823,0.366194,0.267983,0.000507,504.226968,-98.854925,177.400339,182.716940,136.494060,51.539481,0.357222,0.367927,0.274851,0.014764,496.611338,-87.129159
2022 08 17 06 00 00.JPG, 945,187.176064,171.577138,119.498331,36.479881,0.391376,0.358759,0.249865,-0.043481,478.251533,-119.756540,186.508152,171.986801,122.000246,35.465204,0.388158,0.357937,0.253905,-0.040506,480.495198,-114.494461
2022 08 17 07 00 00.JPG, 946,192.551787,172.173927,111.013972,40.782095,0.404742,0.361908,0.233350,-0.055872,475.739686,-142.697770,191.183535,170.855110,112.782406,37.744280,0.402643,0.359831,0.237526,-0.056150,474.821051,-136.473834
2022 08 17 08 00 01.JPG, 947,191.738020,169.159331,105.754923,40.825719,0.410880,0.362495,0.226625,-0.062563,466.652273,-149.387505,191.868163,169.428576,108.743407,38.245582,0.408195,0.360456,0.231349,-0.062108,470.040146,-143.809925
2022 08 17 09 00 00.JPG, 948,192.831410,171.615148,106.475773,43.923114,0.409476,0.364423,0.226100,-0.058215,470.922331,-151.495012,192.109533,171.040844,106.504991,43.467164,0.409044,0.364184,0.226773,-0.058016,469.655368,-150.140395
2022 08 17 10 00 00.JPG, 949,189.895495,170.343269,106.529216,44.261827,0.406831,0.364942,0.228227,-0.054276,466.767979,-147.180332,190.804662,172.385815,108.999725,44.967242,0.404084,0.365077,0.230839,-0.050714,472.190202,-145.191025
2022 08 17 11 00 00.JPG, 950,197.791502,174.250064,95.966331,54.742295,0.422624,0.372323,0.205053,-0.063276,468.007896,-180.108904,196.488865,170.312243,87.612585,56.523035,0.432401,0.374796,0.192804,-0.071365,454.413693,-191.575936
2022 08 17 12 00 00.JPG, 951,205.757197,177.999650,101.430638,48.811465,0.424078,0.366868,0.209055,-0.072331,485.187485,-180.895570,203.365228,171.270196,88.143565,51.031599,0.439444,0.370091,0.190466,-0.085670,462.778990,-198.348294
2022 08 17 13 00 01.JPG, 952,205.205357,180.776703,108.954945,47.393104,0.414609,0.365252,0.220139,-0.063290,494.937005,-168.072170,196.495124,168.435289,90.210731,50.164722,0.431723,0.370073,0.198204,-0.076891,455.141144,-184.508951
2022 08 17 14 00 00.JPG, 953,200.351163,177.410117,109.488737,44.980334,0.411188,0.364105,0.224708,-0.060729,487.250017,-158.783806,196.292165,170.882362,100.799079,44.673480,0.419451,0.365154,0.215395,-0.069204,467.973605,-165.576369
2022 08 17 15 00 00.JPG, 954,200.029505,179.524348,112.180619,46.838572,0.406784,0.365084,0.228133,-0.054024,491.734471,-155.192615,194.253720,173.209121,105.828991,46.335531,0.410431,0.365967,0.223602,-0.057270,473.291833,-155.804860
2022 08 17 16 00 01.JPG, 955,198.753804,170.677225,94.457627,48.143019,0.428452,0.367927,0.203621,-0.076000,463.888657,-180.515775,184.114068,158.624083,95.316138,37.817961,0.420300,0.362111,0.217590,-0.074372,438.054289,-152.105875
2022 08 17 17 00 00.JPG, 956,211.442565,184.222225,87.757299,69.244586,0.437387,0.381079,0.181533,-0.068796,483.422090,-220.150192,180.973685,153.440284,87.390411,38.516473,0.429046,0.363771,0.207182,-0.082333,421.804380,-159.633148
2022 08 17 18 00 01.JPG, 957,182.192130,170.844687,121.071114,38.426129,0.384284,0.360350,0.255366,-0.032142,474.107931,-110.894588,178.645704,168.715502,124.524207,34.261093,0.378579,0.357535,0.263887,-0.028588,471.885413,-98.312792
2022 08 18 08 00 00.JPG, 958,205.955345,178.316145,110.096120,40.580824,0.416604,0.360695,0.222701,-0.071926,494.367610,-164.079250,198.897980,169.669337,99.713254,40.727439,0.424741,0.362324,0.212935,-0.079303,468.280571,-169.140809
2022 08 18 09 00 00.JPG, 959,198.043242,168.323896,99.924845,38.679704,0.424719,0.360984,0.214297,-0.081119,466.291983,-166.517448,197.898906,166.104714,96.941221,37.369300,0.429333,0.360357,0.210310,-0.087346,460.944841,-170.121179
2022 08 18 10 00 01.JPG, 960,195.711771,167.945868,103.359885,36.820079,0.419067,0.359614,0.221319,-0.076352,467.017523,-156.937868,195.410361,166.568756,102.974503,34.752648,0.420279,0.358248,0.221473,-0.079678,464.953620,-156.030112
2022 08 18 11 00 00.JPG, 961,192.653839,167.043806,102.541963,38.891810,0.416783,0.361379,0.221837,-0.071199,462.239609,-154.613719,192.565842,166.645809,104.918098,35.807678,0.414897,0.359050,0.226053,-0.072158,464.129750,-149.375455
2022 08 18 12 00 00.JPG, 962,190.891557,167.116661,102.460107,40.881657,0.414560,0.362928,0.222513,-0.066409,460.468325,-153.088003,192.433602,168.176694,105.072685,38.847100,0.413229,0.361140,0.225631,-0.067266,465.682981,-150.464926
2022 08 18 13 00 00.JPG, 963,189.505614,166.455997,104.478254,38.928125,0.411575,0.361515,0.226910,-0.064753,460.439865,-147.005103,190.466889,166.784322,107.124922,35.976833,0.410156,0.359158,0.230686,-0.066291,464.376133,-143.001366
2022 08 18 14 00 00.JPG, 964,196.257018,170.413088,100.630159,43.938999,0.419981,0.364676,0.215344,-0.070483,467.300266,-165.409788,197.407779,169.906354,99.465186,42.939744,0.422915,0.363997,0.213088,-0.074872,466.779319,-168.383762
2022 08 18 15 00 01.JPG, 965,202.189589,170.192749,97.462495,40.733415,0.430333,0.362232,0.207435,-0.085925,469.844833,-177.457348,202.931414,166.572906,90.133543,40.080855,0.441503,0.362400,0.196097,-0.098398,459.637864,-189.237235
2022 08 18 16 00 00.JPG, 966,203.297368,172.401098,98.136839,43.367988,0.429046,0.363842,0.207112,-0.082237,473.835305,-179.424788,202.990732,168.270583,89.710957,43.839477,0.440353,0.365034,0.194612,-0.093519,460.972273,-191.839401
2022 08 18 17 00 00.JPG, 967,202.506380,170.814934,100.528355,38.595134,0.427364,0.360483,0.212152,-0.084891,473.849669,-172.264605,202.689726,167.303482,91.693555,40.223682,0.439020,0.362374,0.198606,-0.095640,461.686763,-186.606098
2022 08 18 18 00 01.JPG, 968,203.563961,177.096571,116.451852,34.177330,0.409493,0.356251,0.234257,-0.069530,497.112383,-147.756829,201.093479,171.624040,105.385923,36.768678,0.420607,0.358968,0.220425,-0.079066,478.103442,-161.945674
2022 08 19 08 00 00.JPG, 969,205.699604,168.549176,92.867417,38.531331,0.440361,0.360829,0.198810,-0.099267,467.116197,-188.513947,205.327304,166.344422,86.247672,41.113868,0.448392,0.363261,0.188347,-0.104885,457.919399,-199.176382
2022 08 19 09 00 01.JPG, 970,207.912419,176.669542,112.051747,33.374917,0.418643,0.355734,0.225623,-0.081239,496.633708,-160.478468,200.748741,168.468101,99.369560,36.817901,0.428414,0.359524,0.212062,-0.087430,468.586402,-170.477722
2022 08 19 10 00 00.JPG, 971,214.324735,186.393404,119.023705,39.438368,0.412368,0.358627,0.229005,-0.069703,519.741844,-162.670728,200.128135,167.104075,94.431001,39.649014,0.433494,0.361961,0.204545,-0.089927,461.663211,-178.370209
2022 08 19 11 00 00.JPG, 972,209.004182,184.141465,115.479752,43.798996,0.410920,0.362037,0.227043,-0.063240,508.625400,-162.186143,193.411762,166.053298,95.847694,42.847139,0.424789,0.364702,0.210510,-0.076109,455.312754,-167.769671
2022 08 19 12 00 01.JPG, 973,196.283431,170.099995,105.975810,37.940748,0.415538,0.360107,0.224354,-0.071465,472.359236,-154.431805,193.444767,166.659302,105.189460,34.684378,0.415748,0.358181,0.226071,-0.074383,465.293528,-149.725150
2022 08 19 13 00 00.JPG, 974,203.651550,179.642588,109.404510,46.229115,0.413339,0.364609,0.222052,-0.062638,492.698648,-164.485118,193.413879,170.558475,102.081688,45.621382,0.415003,0.365963,0.219034,-0.062794,466.054042,-159.808978
2022 08 19 14 00 00.JPG, 975,202.147724,175.999695,106.680880,43.170786,0.416947,0.363014,0.220038,-0.069148,484.828299,-164.785659,185.336340,161.597683,101.601575,36.257452,0.413203,0.360278,0.226518,-0.068424,448.535598,-143.730874
2022 08 19 15 00 00.JPG, 976,173.371282,153.626967,84.686742,49.195910,0.421126,0.373166,0.205708,-0.060380,411.684991,-157.624765,186.685582,167.765037,98.839310,50.005183,0.411846,0.370105,0.218049,-0.053380,453.289929,-156.771999
2022 08 19 16 00 00.JPG, 977,189.723540,176.178595,116.655537,45.978113,0.393162,0.365093,0.241744,-0.037018,482.557672,-132.591061,174.278251,165.010308,118.634695,37.107671,0.380584,0.360345,0.259071,-0.027316,457.923253,-102.019170
2022 08 19 17 00 01.JPG, 978,198.815380,178.946549,106.896401,52.181317,0.410218,0.369222,0.220560,-0.052596,484.658331,-163.969127,184.733204,166.946104,110.414966,38.744037,0.399774,0.361281,0.238945,-0.050578,462.094274,-130.849375
2022 08 19 18 00 00.JPG, 979,194.048521,168.029230,104.417877,37.592062,0.415971,0.360195,0.223835,-0.071861,466.495629,-153.241997,194.364343,167.913229,108.002439,33.459677,0.413295,0.357049,0.229656,-0.073013,470.280012,-146.272695
2022 08 20 08 00 01.JPG, 980,203.751777,182.309670,124.177277,36.690286,0.399326,0.357303,0.243371,-0.055541,510.238723,-137.706893,195.807518,173.386548,117.618030,33.347549,0.402224,0.356167,0.241609,-0.060729,486.812096,-133.958006
2022 08 20 09 00 00.JPG, 981,199.498941,173.228224,111.040495,35.917012,0.412386,0.358081,0.229533,-0.070482,483.767660,-150.646175,195.796606,168.990466,109.608367,32.575958,0.412729,0.356223,0.231049,-0.073484,474.395440,-145.570338
2022 08 20 10 00 00.JPG, 982,207.705735,184.906085,120.487528,41.618907,0.404806,0.360371,0.234823,-0.058072,513.099348,-151.636764,194.393220,171.436297,108.661837,39.817537,0.409688,0.361305,0.229007,-0.062753,474.491354,-148.505842
2022 08 20 11 00 01.JPG, 983,202.955293,176.830213,112.189450,38.515683,0.412532,0.359429,0.228039,-0.068789,491.974957,-155.406605,195.052269,168.866874,107.718808,34.962670,0.413564,0.358043,0.228393,-0.071954,471.637951,-148.481526
2022 08 20 12 00 00.JPG, 984,195.939673,169.575233,105.492192,37.718600,0.416002,0.360027,0.223972,-0.072130,471.007098,-154.530522,194.977173,168.945552,107.602590,35.311340,0.413503,0.358296,0.228201,-0.071531,471.525314,-148.717544
2022 08 20 13 00 00.JPG, 985,192.520703,166.989912,101.624598,39.834523,0.417493,0.362128,0.220379,-0.071015,461.135214,-156.261419,192.648845,167.193163,104.954995,36.782486,0.414480,0.359712,0.225808,-0.070741,464.797003,-149.932019
2022 08 20 14 00 01.JPG, 986,193.554120,169.098369,105.684816,38.957804,0.413279,0.361061,0.225660,-0.067436,468.337305,-151.282858,193.792835,169.676166,109.614740,35.944756,0.409637,0.358660,0.231703,-0.066351,473.083740,-144.239522
2022 08 20 15 00 00.JPG, 987,193.220719,167.885900,102.695473,39.855608,0.416602,0.361977,0.221421,-0.070159,463.802092,-155.715672,193.222522,168.146228,106.833883,36.236050,0.412690,0.359131,0.228179,-0.069393,468.202633,-147.700983
2022 08 20 16 00 01.JPG, 988,194.391232,168.812233,100.192007,43.041227,0.419493,0.364294,0.216213,-0.070426,463.395473,-162.819451,193.625619,169.237229,106.170582,38.678257,0.412818,0.360821,0.226360,-0.067211,469.033431,-150.521685
2022 08 20 17 00 00.JPG, 989,185.600242,166.830855,109.794970,38.266498,0.401536,0.360929,0.237535,-0.053257,462.226067,-132.841158,186.335781,168.603913,116.540536,34.331509,0.395214,0.357605,0.247180,-0.049957,471.480231,-121.858622
2022 08 20 18 00 00.JPG, 990,200.369572,170.498672,79.261273,61.366499,0.445138,0.378777,0.176085,-0.080543,450.129517,-212.345697,199.597634,174.555000,87.992046,61.520320,0.431894,0.377706,0.190399,-0.066932,462.144680,-198.168541
2022 08 21 05 00 01.JPG, 991,199.807477,175.584062,121.277354,30.083294,0.402295,0.353523,0.244181,-0.064528,496.668893,-132.836832,202.355757,177.793366,124.501694,28.729281,0.400982,0.352310,0.246709,-0.064613,504.650817,-131.145736
2022 08 21 06 00 00.JPG, 992,192.024712,167.665535,111.911179,31.395179,0.407176,0.355524,0.237300,-0.067723,471.601425,-135.867889,194.720288,169.644798,114.963844,29.605464,0.406235,0.353921,0.239843,-0.068820,479.328930,-134.437397
2022 08 21 07 00 00.JPG, 993,195.813062,169.958690,109.229184,34.875134,0.412237,0.357807,0.229956,-0.070684,475.000937,-147.313384,197.632780,170.894195,111.358194,32.797416,0.411833,0.356115,0.232052,-0.072555,479.885169,-145.810587
2022 08 21 08 00 01.JPG, 994,205.693424,177.327295,101.375492,47.585673,0.424639,0.366079,0.209282,-0.074059,484.396211,-180.269736,203.601088,172.270486,93.172235,47.767650,0.434077,0.367280,0.198643,-0.083355,469.043809,-189.527104
2022 08 21 09 00 00.JPG, 995,204.249947,174.594668,103.166107,41.773282,0.423746,0.362222,0.214033,-0.078278,482.010722,-172.512400,202.921371,168.991440,95.170830,39.890679,0.434443,0.361801,0.203755,-0.091231,467.083641,-181.571150
2022 08 21 10 00 01.JPG, 996,207.123233,175.909109,100.801550,43.893436,0.428087,0.363573,0.208339,-0.081492,483.833892,-181.429242,204.953050,168.654073,89.951901,42.403196,0.442129,0.363824,0.194046,-0.097158,463.559024,-193.703321
2022 08 21 11 00 00.JPG, 997,206.973150,174.370277,98.502131,43.265272,0.431333,0.363388,0.205279,-0.085495,479.845559,-184.339164,205.510457,167.653575,87.495711,42.300981,0.446122,0.363942,0.189936,-0.101448,460.659743,-198.172609
2022 08 21 12 00 00.JPG, 998,204.790247,174.815366,103.221039,41.619446,0.424149,0.362067,0.213785,-0.078963,482.826652,-173.163535,202.218202,165.876795,87.469556,42.065831,0.443885,0.364113,0.192003,-0.098728,455.564553,-193.155885
2022 08 21 13 00 01.JPG, 999,206.720617,176.892431,102.694722,44.369524,0.425082,0.363746,0.211172,-0.077756,486.307770,-178.223604,203.192165,167.218761,85.328902,45.916455,0.445851,0.366917,0.187232,-0.097118,455.739828,-199.753123
2022 08 21 14 00 00.JPG,1000,205.935356,173.662800,98.149172,43.241071,0.431055,0.363503,0.205442,-0.085018,477.747328,-183.299811,203.704607,165.576796,85.531361,41.917624,0.447887,0.364055,0.188058,-0.103249,454.812764,-198.218681
2022 08 21 15 00 00.JPG,1001,207.482298,174.318362,99.383313,41.771114,0.431191,0.362270,0.206539,-0.086862,481.183974,-183.034034,204.123020,165.750387,85.620288,41.757466,0.448136,0.363892,0.187972,-0.103745,455.493695,-198.632830
2022 08 21 16 00 00.JPG,1002,205.888198,173.263228,102.180466,38.457792,0.427747,0.359966,0.212287,-0.086047,481.331892,-174.790494,203.182688,164.223206,89.308369,35.955354,0.444879,0.359575,0.195545,-0.106039,456.714263,-188.789154
2022 08 21 17 00 00.JPG,1003,203.986066,175.367214,106.093387,40.654974,0.420203,0.361249,0.218548,-0.075441,485.446666,-167.166505,199.615698,164.513693,91.753842,37.657845,0.437866,0.360868,0.201266,-0.096400,455.883232,-180.621707
2022 08 21 18 00 01.JPG,1004,201.581725,172.470666,107.800112,35.559495,0.418347,0.357932,0.223720,-0.077826,481.852502,-158.452167,198.648451,163.639859,97.271503,31.359764,0.432258,0.356080,0.211662,-0.096632,459.559812,-167.745303
2022 08 22 05 00 01.JPG,1005,181.556307,161.627822,85.719843,55.979495,0.423303,0.376839,0.199858,-0.058069,428.903972,-171.744443,178.612927,157.812021,75.121003,61.890112,0.434005,0.383461,0.182534,-0.061829,411.545952,-186.182942
2022 08 22 06 00 00.JPG,1006,177.082603,159.906377,91.102723,51.627426,0.413656,0.373533,0.212811,-0.050970,428.091703,-154.783533,173.248222,155.537167,78.849857,58.976255,0.425008,0.381560,0.193432,-0.053868,407.635247,-171.085675
2022 08 22 07 00 01.JPG,1007,205.362203,168.989406,93.638367,38.978241,0.438818,0.361096,0.200086,-0.097162,467.989976,-187.074876,205.324511,163.976602,82.916245,39.712446,0.454039,0.362606,0.183355,-0.111963,452.217359,-203.468622
2022 08 22 08 00 00.JPG,1008,208.048438,170.663843,88.514231,44.765017,0.445284,0.365270,0.189446,-0.098715,467.226512,-201.683818,205.863627,164.087775,78.500848,43.811075,0.459054,0.365898,0.175048,-0.112923,448.452250,-212.949707
2022 08 22 09 00 00.JPG,1009,205.495375,168.555605,93.378399,38.237435,0.439629,0.360601,0.199770,-0.098756,467.429379,-187.294181,203.789632,162.124707,84.480253,35.979529,0.452469,0.359961,0.187569,-0.113865,450.394593,-196.953833
2022 08 22 10 00 01.JPG,1010,203.401452,169.685855,100.336087,35.634172,0.429640,0.358423,0.211937,-0.090369,473.423394,-172.415134,200.770951,162.622691,91.974001,32.500431,0.440899,0.357124,0.201977,-0.104978,455.367643,-179.445640
2022 08 22 11 00 00.JPG,1011,199.262510,170.438800,105.850774,35.764316,0.419013,0.358402,0.222585,-0.077965,475.552084,-157.999760,196.119566,164.103924,99.995487,32.092796,0.426144,0.356578,0.217278,-0.088877,460.218977,-160.232516
2022 08 22 12 00 01.JPG,1012,205.390117,178.809511,107.953109,44.275796,0.417330,0.363321,0.219349,-0.069184,492.152736,-168.293409,199.582200,170.394404,99.543777,41.662831,0.425077,0.362912,0.212012,-0.078891,469.520380,-170.889049
2022 08 22 13 00 00.JPG,1013,203.294491,174.623111,102.903983,43.047749,0.422806,0.363177,0.214017,-0.075867,480.821585,-172.109637,200.418899,167.358179,94.171256,40.126203,0.433856,0.362288,0.203857,-0.089893,461.948335,-179.434565
2022 08 22 14 00 00.JPG,1014,210.870314,186.671534,114.760534,47.712221,0.411613,0.364378,0.224009,-0.060871,512.302382,-168.020781,204.074497,175.334563,101.105613,45.489015,0.424700,0.364889,0.210411,-0.075749,480.514674,-177.197834
2022 08 22 15 00 01.JPG,1015,213.441654,186.725610,113.346502,46.663063,0.415649,0.363623,0.220727,-0.066762,513.513766,-173.474260,206.774289,174.501924,94.284094,47.945465,0.434801,0.366940,0.198259,-0.084643,475.560308,-192.708025
2022 08 22 16 00 00.JPG,1016,210.613266,184.927231,114.286355,44.954840,0.413107,0.362726,0.224167,-0.064939,509.826852,-166.967786,204.555751,173.121831,95.856286,45.831626,0.431977,0.365595,0.202428,-0.083230,473.533868,-185.965010
2022 08 22 17 00 00.JPG,1017,203.306604,175.452998,112.942693,34.656699,0.413475,0.356828,0.229697,-0.073539,491.702295,-152.874217,199.686627,166.896970,100.990464,33.116849,0.427070,0.356942,0.215988,-0.089447,467.574060,-164.602670
2022 08 22 18 00 00.JPG,1018,200.301021,171.376049,111.033143,31.417935,0.414951,0.355029,0.230020,-0.077823,482.710214,-149.610784,198.830192,165.297884,103.757974,28.007602,0.424954,0.353287,0.221759,-0.092089,467.886050,-156.612128
2022 08 23 08 00 00.JPG,1019,213.764230,173.844277,92.275249,41.649076,0.445450,0.362263,0.192287,-0.102990,479.883756,-203.058008,212.846416,169.113670,84.117860,41.263064,0.456676,0.362844,0.180480,-0.114496,466.077945,-213.724366
2022 08 23 09 00 01.JPG,1020,206.308546,166.470022,87.458703,39.172795,0.448266,0.361705,0.190030,-0.106869,460.237271,-197.861162,209.174911,164.715468,81.345556,38.910469,0.459487,0.361824,0.178689,-0.118910,455.235935,-211.199268
2022 08 23 10 00 00.JPG,1021,209.419478,166.187556,81.869972,41.085662,0.457771,0.363270,0.178960,-0.115099,457.477006,-211.867089,211.435366,163.650321,76.078093,39.787182,0.468644,0.362729,0.168626,-0.127398,451.163780,-222.929500
2022 08 23 11 00 00.JPG,1022,205.851318,168.046999,96.195599,34.047080,0.437894,0.357475,0.204631,-0.101109,470.093915,-181.507119,206.470073,163.871937,88.950632,32.323169,0.449539,0.356792,0.193669,-0.115024,459.292642,-192.440746
2022 08 23 12 00 01.JPG,1023,208.505128,172.965261,98.867503,38.557891,0.434080,0.360091,0.205829,-0.093165,480.337892,-183.735384,205.933153,164.751487,88.776602,34.793220,0.448206,0.358575,0.193219,-0.111096,459.461242,-193.131437
2022 08 23 13 00 00.JPG,1024,210.867359,173.853174,100.368730,36.470257,0.434698,0.358394,0.206908,-0.096211,485.089263,-183.983072,206.865673,164.067828,88.227647,33.042336,0.450530,0.357321,0.192150,-0.115379,459.161148,-194.478206
2022 08 23 14 00 01.JPG,1025,209.566537,172.886769,97.188691,39.018311,0.436923,0.360450,0.202628,-0.095907,479.641997,-188.075924,207.296263,165.084872,86.830668,36.042813,0.451418,0.359496,0.189086,-0.113355,459.211803,-198.719800
2022 08 23 15 00 00.JPG,1026,203.218494,170.742776,101.984552,36.282506,0.426978,0.358744,0.214278,-0.086842,475.945822,-169.992165,200.575297,163.951747,94.917830,32.410368,0.436560,0.356847,0.206592,-0.100469,459.444873,-174.691384
2022 08 23 16 00 00.JPG,1027,207.791908,177.078536,110.214606,36.150557,0.419710,0.357673,0.222618,-0.079802,495.085051,-164.441232,202.247440,168.268732,103.306906,30.983118,0.426842,0.355130,0.218028,-0.091706,473.823078,-163.902361
2022 08 23 17 00 01.JPG,1028,195.674806,168.333221,107.236817,33.754818,0.415230,0.357210,0.227561,-0.075113,471.244844,-149.534391,194.458607,165.287922,107.404065,28.713173,0.416265,0.353821,0.229913,-0.081087,467.150594,-144.938400
2022 08 23 18 00 00.JPG,1029,180.951332,178.677902,142.438739,33.965732,0.360412,0.355884,0.283704,-0.006322,502.067973,-74.751755,175.441766,173.429055,138.192286,33.224057,0.360203,0.356071,0.283726,-0.005769,487.063107,-72.486248
2022 08 24 08 00 01.JPG,1030,204.290340,174.183813,114.761147,29.316139,0.414184,0.353145,0.232670,-0.079547,493.235300,-148.951859,201.023079,166.922714,106.165429,26.656921,0.424000,0.352075,0.223925,-0.092678,474.111223,-155.614935
2022 08 24 09 00 00.JPG,1031,228.313248,208.598728,150.756684,38.127524,0.388507,0.354960,0.256533,-0.045122,587.668660,-135.398608,193.546203,171.782620,114.970361,35.048675,0.402970,0.357658,0.239372,-0.059573,480.299184,-135.388100
2022 08 24 10 00 00.JPG,1032,222.771414,202.338801,137.635140,44.271049,0.395865,0.359557,0.244578,-0.048064,562.745354,-149.839935,191.935208,168.920395,104.185024,41.720558,0.412728,0.363238,0.224034,-0.063778,465.040627,-152.485554
2022 08 24 11 00 01.JPG,1033,197.101031,180.331603,132.981065,30.581110,0.386159,0.353305,0.260536,-0.044430,510.413698,-111.470503,187.421181,170.385339,127.576945,25.772551,0.386130,0.351032,0.262837,-0.047612,485.383464,-102.652629
2022 08 24 12 00 00.JPG,1034,213.617381,191.836345,127.224769,42.830541,0.401025,0.360135,0.238840,-0.053720,532.678494,-151.004188,178.192061,154.603923,94.974603,36.041182,0.416560,0.361418,0.222022,-0.070879,427.770588,-142.846778
2022 08 24 12 14 52.JPG,1035,207.389440,182.474509,114.740024,42.819554,0.410994,0.361619,0.227386,-0.063907,504.603973,-160.383902,170.571618,143.717344,84.083784,32.779287,0.428171,0.360761,0.211068,-0.085445,398.372746,-146.121394
2022 08 24 13 14 51.JPG,1036,214.310871,189.666346,120.546668,44.475153,0.408582,0.361597,0.229821,-0.061005,524.523886,-162.883881,191.923422,166.685844,106.779493,34.668774,0.412394,0.358165,0.229441,-0.070376,465.388759,-145.050280
