Light,Shade,OTC,Loc,Src,Rep,Ind,Plot,fullPlot,DoY,tot_Gr
0,0,0,CF,CF,3,A,CF3,CF-CF-3A,223,52
0,0,0,CF,CF,3,A,CF3,CF-CF-3A,236,41
0,0,0,CF,CF,3,A,CF3,CF-CF-3A,244,31
0,0,0,CF,CF,3,B,CF3,CF-CF-3B,153,44
0,0,0,CF,CF,3,B,CF3,CF-CF-3B,160,44.5
0,0,0,CF,CF,3,B,CF3,CF-CF-3B,166,47.5
0,0,0,CF,CF,3,B,CF3,CF-CF-3B,173,48
0,0,0,CF,CF,3,B,CF3,CF-CF-3B,180,21
0,0,0,CF,CF,3,B,CF3,CF-CF-3B,187,21
0,0,0,CF,CF,3,B,CF3,CF-CF-3B,194,0
0,0,0,CF,CF,3,B,CF3,CF-CF-3B,201,16
0,0,0,CF,CF,3,B,CF3,CF-CF-3B,210,16
0,0,0,CF,CF,3,B,CF3,CF-CF-3B,216,15.5
0,0,0,CF,CF,3,B,CF3,CF-CF-3B,223,14.5
0,0,0,CF,CF,3,B,CF3,CF-CF-3B,236,9.5
0,0,0,CF,CF,3,B,CF3,CF-CF-3B,244,4
0,0,0,CF,CF,3,C,CF3,CF-CF-3C,153,31
0,0,0,CF,CF,3,C,CF3,CF-CF-3C,160,37.5
0,0,0,CF,CF,3,C,CF3,CF-CF-3C,166,42.5
0,0,0,CF,CF,3,C,CF3,CF-CF-3C,173,47.5
0,0,0,CF,CF,3,C,CF3,CF-CF-3C,180,50
0,0,0,CF,CF,3,C,CF3,CF-CF-3C,187,59.5
0,0,0,CF,CF,3,C,CF3,CF-CF-3C,194,69
0,0,0,CF,CF,3,C,CF3,CF-CF-3C,201,76
0,0,0,CF,CF,3,C,CF3,CF-CF-3C,210,74
0,0,0,CF,CF,3,C,CF3,CF-CF-3C,216,78.5
0,0,0,CF,CF,3,C,CF3,CF-CF-3C,223,66.5
0,0,0,CF,CF,3,C,CF3,CF-CF-3C,236,50
0,0,0,CF,CF,3,C,CF3,CF-CF-3C,244,34.5
0,0,0,CF,SG,3,A,SG3,CF-SG-3A,153,27.5
0,0,0,CF,SG,3,A,SG3,CF-SG-3A,160,30
0,0,0,CF,SG,3,A,SG3,CF-SG-3A,166,34
0,0,0,CF,SG,3,A,SG3,CF-SG-3A,173,38.5
0,0,0,CF,SG,3,A,SG3,CF-SG-3A,180,43
0,0,0,CF,SG,3,A,SG3,CF-SG-3A,187,47.5
0,0,0,CF,SG,3,A,SG3,CF-SG-3A,194,50.5
0,0,0,CF,SG,3,A,SG3,CF-SG-3A,201,55
0,0,0,CF,SG,3,A,SG3,CF-SG-3A,210,47
0,0,0,CF,SG,3,A,SG3,CF-SG-3A,216,31.5
0,0,0,CF,SG,3,A,SG3,CF-SG-3A,223,23
0,0,0,CF,SG,3,A,SG3,CF-SG-3A,236,13
0,0,0,CF,SG,3,A,SG3,CF-SG-3A,244,13.5
0,0,0,CF,SG,3,B,SG3,CF-SG-3B,153,44.5
0,0,0,CF,SG,3,B,SG3,CF-SG-3B,160,53
0,0,0,CF,SG,3,B,SG3,CF-SG-3B,166,61
0,0,0,CF,SG,3,B,SG3,CF-SG-3B,173,70
0,0,0,CF,SG,3,B,SG3,CF-SG-3B,180,78
0,0,0,CF,SG,3,B,SG3,CF-SG-3B,187,86
0,0,0,CF,SG,3,B,SG3,CF-SG-3B,194,94
0,0,0,CF,SG,3,B,SG3,CF-SG-3B,201,84
0,0,0,CF,SG,3,B,SG3,CF-SG-3B,210,86
0,0,0,CF,SG,3,B,SG3,CF-SG-3B,216,87
0,0,0,CF,SG,3,B,SG3,CF-SG-3B,223,71.5
0,0,0,CF,SG,3,B,SG3,CF-SG-3B,236,34
0,0,0,CF,SG,3,B,SG3,CF-SG-3B,244,37.5
0,0,0,CF,SG,3,C,SG3,CF-SG-3C,153,12.5
0,0,0,CF,SG,3,C,SG3,CF-SG-3C,160,13.5
0,0,0,CF,SG,3,C,SG3,CF-SG-3C,166,18
0,0,0,CF,SG,3,C,SG3,CF-SG-3C,173,20.5
0,0,0,CF,SG,3,C,SG3,CF-SG-3C,180,22
0,0,0,CF,SG,3,C,SG3,CF-SG-3C,187,23.5
0,0,0,CF,SG,3,C,SG3,CF-SG-3C,194,25.5
0,0,0,CF,SG,3,C,SG3,CF-SG-3C,201,25.5
0,0,0,CF,SG,3,C,SG3,CF-SG-3C,210,24.5
0,0,0,CF,SG,3,C,SG3,CF-SG-3C,216,23
0,0,0,CF,SG,3,C,SG3,CF-SG-3C,223,14
0,0,0,CF,SG,3,C,SG3,CF-SG-3C,236,8
0,0,0,CF,SG,3,C,SG3,CF-SG-3C,244,8
0,0,0,CF,TL,3,A,TL3,CF-TL-3A,153,31.5
0,0,0,CF,TL,3,A,TL3,CF-TL-3A,160,31.5
0,0,0,CF,TL,3,A,TL3,CF-TL-3A,166,37.5
0,0,0,CF,TL,3,A,TL3,CF-TL-3A,173,38
0,0,0,CF,TL,3,A,TL3,CF-TL-3A,180,40
0,0,0,CF,TL,3,A,TL3,CF-TL-3A,187,45
0,0,0,CF,TL,3,A,TL3,CF-TL-3A,194,45
0,0,0,CF,TL,3,A,TL3,CF-TL-3A,201,44
0,0,0,CF,TL,3,A,TL3,CF-TL-3A,210,43
0,0,0,CF,TL,3,A,TL3,CF-TL-3A,216,40
0,0,0,CF,TL,3,A,TL3,CF-TL-3A,223,35.5
0,0,0,CF,TL,3,A,TL3,CF-TL-3A,236,14.5
0,0,0,CF,TL,3,A,TL3,CF-TL-3A,244,14
0,0,0,CF,TL,3,B,TL3,CF-TL-3B,153,37
0,0,0,CF,TL,3,B,TL3,CF-TL-3B,160,41
0,0,0,CF,TL,3,B,TL3,CF-TL-3B,166,45
0,0,0,CF,TL,3,B,TL3,CF-TL-3B,173,53.5
0,0,0,CF,TL,3,B,TL3,CF-TL-3B,180,54.5
0,0,0,CF,TL,3,B,TL3,CF-TL-3B,187,61
0,0,0,CF,TL,3,B,TL3,CF-TL-3B,194,63.5
0,0,0,CF,TL,3,B,TL3,CF-TL-3B,201,66
0,0,0,CF,TL,3,B,TL3,CF-TL-3B,210,74.5
0,0,0,CF,TL,3,B,TL3,CF-TL-3B,216,69
0,0,0,CF,TL,3,B,TL3,CF-TL-3B,223,67.5
0,0,0,CF,TL,3,B,TL3,CF-TL-3B,236,55.5
0,0,0,CF,TL,3,B,TL3,CF-TL-3B,244,33.5
0,0,0,CF,TL,3,C,TL3,CF-TL-3C,153,19
0,0,0,CF,TL,3,C,TL3,CF-TL-3C,160,21
0,0,0,CF,TL,3,C,TL3,CF-TL-3C,166,22
0,0,0,CF,TL,3,C,TL3,CF-TL-3C,173,24
0,0,0,CF,TL,3,C,TL3,CF-TL-3C,180,25
0,0,0,CF,TL,3,C,TL3,CF-TL-3C,187,26.5
0,0,0,CF,TL,3,C,TL3,CF-TL-3C,194,29.5
0,0,0,CF,TL,3,C,TL3,CF-TL-3C,201,29
0,0,0,CF,TL,3,C,TL3,CF-TL-3C,210,34.5
0,0,0,CF,TL,3,C,TL3,CF-TL-3C,216,28.5
0,0,0,CF,TL,3,C,TL3,CF-TL-3C,223,17
0,0,0,CF,TL,3,C,TL3,CF-TL-3C,236,7
0,0,0,CF,TL,3,C,TL3,CF-TL-3C,244,5.5
1,0,0,CF,CF,4,A,CF4,CF-CF-4A,153,23.5
1,0,0,CF,CF,4,A,CF4,CF-CF-4A,160,23
1,0,0,CF,CF,4,A,CF4,CF-CF-4A,166,24.5
1,0,0,CF,CF,4,A,CF4,CF-CF-4A,173,15.5
1,0,0,CF,CF,4,A,CF4,CF-CF-4A,180,15
1,0,0,CF,CF,4,A,CF4,CF-CF-4A,187,16
1,0,0,CF,CF,4,A,CF4,CF-CF-4A,194,17.5
1,0,0,CF,CF,4,A,CF4,CF-CF-4A,201,17
1,0,0,CF,CF,4,A,CF4,CF-CF-4A,210,18.5
1,0,0,CF,CF,4,A,CF4,CF-CF-4A,216,18
1,0,0,CF,CF,4,A,CF4,CF-CF-4A,223,20
1,0,0,CF,CF,4,A,CF4,CF-CF-4A,236,16.5
1,0,0,CF,CF,4,A,CF4,CF-CF-4A,244,13
1,0,0,CF,CF,4,B,CF4,CF-CF-4B,153,51.5
1,0,0,CF,CF,4,B,CF4,CF-CF-4B,160,27
1,0,0,CF,CF,4,B,CF4,CF-CF-4B,166,62
1,0,0,CF,CF,4,B,CF4,CF-CF-4B,173,69.5
1,0,0,CF,CF,4,B,CF4,CF-CF-4B,180,73.5
1,0,0,CF,CF,4,B,CF4,CF-CF-4B,187,80.5
1,0,0,CF,CF,4,B,CF4,CF-CF-4B,194,83.5
1,0,0,CF,CF,4,B,CF4,CF-CF-4B,201,82
1,0,0,CF,CF,4,B,CF4,CF-CF-4B,210,77
1,0,0,CF,CF,4,B,CF4,CF-CF-4B,216,83
1,0,0,CF,CF,4,B,CF4,CF-CF-4B,223,82
1,0,0,CF,CF,4,B,CF4,CF-CF-4B,236,54
1,0,0,CF,CF,4,B,CF4,CF-CF-4B,244,41
1,0,0,CF,CF,4,C,CF4,CF-CF-4C,153,40
1,0,0,CF,CF,4,C,CF4,CF-CF-4C,160,52
1,0,0,CF,CF,4,C,CF4,CF-CF-4C,166,61
1,0,0,CF,CF,4,C,CF4,CF-CF-4C,173,62.5
1,0,0,CF,CF,4,C,CF4,CF-CF-4C,180,72.5
1,0,0,CF,CF,4,C,CF4,CF-CF-4C,187,77.5
1,0,0,CF,CF,4,C,CF4,CF-CF-4C,194,86
1,0,0,CF,CF,4,C,CF4,CF-CF-4C,201,80
1,0,0,CF,CF,4,C,CF4,CF-CF-4C,210,84.5
1,0,0,CF,CF,4,C,CF4,CF-CF-4C,216,90
1,0,0,CF,CF,4,C,CF4,CF-CF-4C,223,88.5
1,0,0,CF,CF,4,C,CF4,CF-CF-4C,236,78.5
1,0,0,CF,CF,4,C,CF4,CF-CF-4C,244,54
1,0,0,CF,SG,4,A,SG4,CF-SG-4A,153,42
1,0,0,CF,SG,4,A,SG4,CF-SG-4A,160,50.5
1,0,0,CF,SG,4,A,SG4,CF-SG-4A,166,49
1,0,0,CF,SG,4,A,SG4,CF-SG-4A,173,52
1,0,0,CF,SG,4,A,SG4,CF-SG-4A,180,54
1,0,0,CF,SG,4,A,SG4,CF-SG-4A,187,55.5
1,0,0,CF,SG,4,A,SG4,CF-SG-4A,194,56
1,0,0,CF,SG,4,A,SG4,CF-SG-4A,201,53.5
1,0,0,CF,SG,4,A,SG4,CF-SG-4A,210,50
1,0,0,CF,SG,4,A,SG4,CF-SG-4A,216,45
1,0,0,CF,SG,4,A,SG4,CF-SG-4A,223,40
1,0,0,CF,SG,4,A,SG4,CF-SG-4A,236,17.5
1,0,0,CF,SG,4,A,SG4,CF-SG-4A,244,13
1,0,0,CF,SG,4,B,SG4,CF-SG-4B,153,25
1,0,0,CF,SG,4,B,SG4,CF-SG-4B,160,25.5
1,0,0,CF,SG,4,B,SG4,CF-SG-4B,166,26.5
1,0,0,CF,SG,4,B,SG4,CF-SG-4B,173,33.5
1,0,0,CF,SG,4,B,SG4,CF-SG-4B,180,35.5
1,0,0,CF,SG,4,B,SG4,CF-SG-4B,187,37.5
1,0,0,CF,SG,4,B,SG4,CF-SG-4B,194,37
1,0,0,CF,SG,4,B,SG4,CF-SG-4B,201,41
1,0,0,CF,SG,4,B,SG4,CF-SG-4B,210,41
1,0,0,CF,SG,4,B,SG4,CF-SG-4B,216,30.5
1,0,0,CF,SG,4,B,SG4,CF-SG-4B,223,26.5
1,0,0,CF,SG,4,B,SG4,CF-SG-4B,236,19.5
1,0,0,CF,SG,4,B,SG4,CF-SG-4B,244,12.5
1,0,0,CF,SG,4,C,SG4,CF-SG-4C,153,35.5
1,0,0,CF,SG,4,C,SG4,CF-SG-4C,160,31.5
1,0,0,CF,SG,4,C,SG4,CF-SG-4C,166,33
1,0,0,CF,SG,4,C,SG4,CF-SG-4C,173,39
1,0,0,CF,SG,4,C,SG4,CF-SG-4C,180,41
1,0,0,CF,SG,4,C,SG4,CF-SG-4C,187,43.5
1,0,0,CF,SG,4,C,SG4,CF-SG-4C,194,45
1,0,0,CF,SG,4,C,SG4,CF-SG-4C,201,44
1,0,0,CF,SG,4,C,SG4,CF-SG-4C,210,37.5
1,0,0,CF,SG,4,C,SG4,CF-SG-4C,216,38.5
1,0,0,CF,SG,4,C,SG4,CF-SG-4C,223,35
1,0,0,CF,SG,4,C,SG4,CF-SG-4C,236,16.5
1,0,0,CF,SG,4,C,SG4,CF-SG-4C,244,12.5
0,0,0,CF,TL,4,A,TL4,CF-TL-4A,153,38.5
0,0,0,CF,TL,4,A,TL4,CF-TL-4A,160,44.5
0,0,0,CF,TL,4,A,TL4,CF-TL-4A,166,45.5
0,0,0,CF,TL,4,A,TL4,CF-TL-4A,173,49
0,0,0,CF,TL,4,A,TL4,CF-TL-4A,180,49
0,0,0,CF,TL,4,A,TL4,CF-TL-4A,187,52.5
0,0,0,CF,TL,4,A,TL4,CF-TL-4A,194,57
0,0,0,CF,TL,4,A,TL4,CF-TL-4A,201,64.5
0,0,0,CF,TL,4,A,TL4,CF-TL-4A,210,47
0,0,0,CF,TL,4,A,TL4,CF-TL-4A,216,38.5
0,0,0,CF,TL,4,A,TL4,CF-TL-4A,223,35.5
0,0,0,CF,TL,4,A,TL4,CF-TL-4A,236,16
0,0,0,CF,TL,4,A,TL4,CF-TL-4A,244,10
0,0,0,CF,TL,4,B,TL4,CF-TL-4B,153,26.5
0,0,0,CF,TL,4,B,TL4,CF-TL-4B,160,31.5
0,0,0,CF,TL,4,B,TL4,CF-TL-4B,166,35.5
0,0,0,CF,TL,4,B,TL4,CF-TL-4B,173,39.5
0,0,0,CF,TL,4,B,TL4,CF-TL-4B,180,46.5
0,0,0,CF,TL,4,B,TL4,CF-TL-4B,187,51.5
0,0,0,CF,TL,4,B,TL4,CF-TL-4B,194,54
0,0,0,CF,TL,4,B,TL4,CF-TL-4B,201,56
0,0,0,CF,TL,4,B,TL4,CF-TL-4B,210,59
0,0,0,CF,TL,4,B,TL4,CF-TL-4B,216,61
0,0,0,CF,TL,4,B,TL4,CF-TL-4B,223,51
0,0,0,CF,TL,4,B,TL4,CF-TL-4B,236,32.5
0,0,0,CF,TL,4,B,TL4,CF-TL-4B,244,20
0,0,0,CF,TL,4,C,TL4,CF-TL-4C,153,51.5
0,0,0,CF,TL,4,C,TL4,CF-TL-4C,160,60
0,0,0,CF,TL,4,C,TL4,CF-TL-4C,166,62.5
0,0,0,CF,TL,4,C,TL4,CF-TL-4C,173,70.5
0,0,0,CF,TL,4,C,TL4,CF-TL-4C,180,75
0,0,0,CF,TL,4,C,TL4,CF-TL-4C,187,70.5
0,0,0,CF,TL,4,C,TL4,CF-TL-4C,194,70
0,0,0,CF,TL,4,C,TL4,CF-TL-4C,201,70.5
0,0,0,CF,TL,4,C,TL4,CF-TL-4C,210,70
0,0,0,CF,TL,4,C,TL4,CF-TL-4C,216,66.5
0,0,0,CF,TL,4,C,TL4,CF-TL-4C,223,50.5
0,0,0,CF,TL,4,C,TL4,CF-TL-4C,236,33
0,0,0,CF,TL,4,C,TL4,CF-TL-4C,244,18
1,0,0,CF,SG,5,A,SG5,CF-SG-5A,153,37.5
1,0,0,CF,SG,5,A,SG5,CF-SG-5A,160,44.5
1,0,0,CF,SG,5,A,SG5,CF-SG-5A,166,45
1,0,0,CF,SG,5,A,SG5,CF-SG-5A,173,51.5
1,0,0,CF,SG,5,A,SG5,CF-SG-5A,180,56.5
1,0,0,CF,SG,5,A,SG5,CF-SG-5A,187,58.5
1,0,0,CF,SG,5,A,SG5,CF-SG-5A,194,59
1,0,0,CF,SG,5,A,SG5,CF-SG-5A,201,48.5
1,0,0,CF,SG,5,A,SG5,CF-SG-5A,210,49
1,0,0,CF,SG,5,A,SG5,CF-SG-5A,216,47
1,0,0,CF,SG,5,A,SG5,CF-SG-5A,223,30
1,0,0,CF,SG,5,A,SG5,CF-SG-5A,236,19
1,0,0,CF,SG,5,A,SG5,CF-SG-5A,244,14
1,0,0,CF,SG,5,B,SG5,CF-SG-5B,153,24
1,0,0,CF,SG,5,B,SG5,CF-SG-5B,160,29
1,0,0,CF,SG,5,B,SG5,CF-SG-5B,166,29.5
1,0,0,CF,SG,5,B,SG5,CF-SG-5B,173,37
1,0,0,CF,SG,5,B,SG5,CF-SG-5B,180,42
1,0,0,CF,SG,5,B,SG5,CF-SG-5B,187,47
1,0,0,CF,SG,5,B,SG5,CF-SG-5B,194,55.5
1,0,0,CF,SG,5,B,SG5,CF-SG-5B,201,54.5
1,0,0,CF,SG,5,B,SG5,CF-SG-5B,210,52.5
1,0,0,CF,SG,5,B,SG5,CF-SG-5B,216,43.5
1,0,0,CF,SG,5,B,SG5,CF-SG-5B,223,35.5
1,0,0,CF,SG,5,B,SG5,CF-SG-5B,236,23
1,0,0,CF,SG,5,B,SG5,CF-SG-5B,244,18.5
1,0,0,CF,SG,5,C,SG5,CF-SG-5C,153,43
1,0,0,CF,SG,5,C,SG5,CF-SG-5C,160,50
1,0,0,CF,SG,5,C,SG5,CF-SG-5C,166,55
1,0,0,CF,SG,5,C,SG5,CF-SG-5C,173,59.5
1,0,0,CF,SG,5,C,SG5,CF-SG-5C,180,65.5
1,0,0,CF,SG,5,C,SG5,CF-SG-5C,187,62
1,0,0,CF,SG,5,C,SG5,CF-SG-5C,194,76.5
1,0,0,CF,SG,5,C,SG5,CF-SG-5C,201,83
1,0,0,CF,SG,5,C,SG5,CF-SG-5C,210,84.5
1,0,0,CF,SG,5,C,SG5,CF-SG-5C,216,81.5
1,0,0,CF,SG,5,C,SG5,CF-SG-5C,223,83.5
1,0,0,CF,SG,5,C,SG5,CF-SG-5C,236,60.5
1,0,0,CF,SG,5,C,SG5,CF-SG-5C,244,28.5
1,0,0,CF,TL,5,A,TL5,CF-TL-5A,153,27
1,0,0,CF,TL,5,A,TL5,CF-TL-5A,160,29.5
1,0,0,CF,TL,5,A,TL5,CF-TL-5A,166,32.5
1,0,0,CF,TL,5,A,TL5,CF-TL-5A,173,36
1,0,0,CF,TL,5,A,TL5,CF-TL-5A,180,27
1,0,0,CF,TL,5,A,TL5,CF-TL-5A,187,28
1,0,0,CF,TL,5,A,TL5,CF-TL-5A,194,23
1,0,0,CF,TL,5,A,TL5,CF-TL-5A,201,23.5
1,0,0,CF,TL,5,A,TL5,CF-TL-5A,210,20
1,0,0,CF,TL,5,A,TL5,CF-TL-5A,216,18
1,0,0,CF,TL,5,A,TL5,CF-TL-5A,223,16.5
1,0,0,CF,TL,5,A,TL5,CF-TL-5A,236,10
1,0,0,CF,TL,5,A,TL5,CF-TL-5A,244,5.5
1,0,0,CF,TL,5,B,TL5,CF-TL-5B,153,68.5
1,0,0,CF,TL,5,B,TL5,CF-TL-5B,160,71
1,0,0,CF,TL,5,B,TL5,CF-TL-5B,166,83.5
1,0,0,CF,TL,5,B,TL5,CF-TL-5B,173,92.5
1,0,0,CF,TL,5,B,TL5,CF-TL-5B,180,93.5
1,0,0,CF,TL,5,B,TL5,CF-TL-5B,187,85
1,0,0,CF,TL,5,B,TL5,CF-TL-5B,194,90
1,0,0,CF,TL,5,B,TL5,CF-TL-5B,201,93.5
1,0,0,CF,TL,5,B,TL5,CF-TL-5B,210,96.5
1,0,0,CF,TL,5,B,TL5,CF-TL-5B,216,88.5
1,0,0,CF,TL,5,B,TL5,CF-TL-5B,223,86
1,0,0,CF,TL,5,B,TL5,CF-TL-5B,236,49
1,0,0,CF,TL,5,B,TL5,CF-TL-5B,244,29.5
1,0,0,CF,TL,5,C,TL5,CF-TL-5C,153,38.5
1,0,0,CF,TL,5,C,TL5,CF-TL-5C,160,40.5
1,0,0,CF,TL,5,C,TL5,CF-TL-5C,166,40.5
1,0,0,CF,TL,5,C,TL5,CF-TL-5C,173,43
1,0,0,CF,TL,5,C,TL5,CF-TL-5C,180,42
1,0,0,CF,TL,5,C,TL5,CF-TL-5C,187,39
1,0,0,CF,TL,5,C,TL5,CF-TL-5C,194,37
1,0,0,CF,TL,5,C,TL5,CF-TL-5C,201,31.5
1,0,0,CF,TL,5,C,TL5,CF-TL-5C,210,27
1,0,0,CF,TL,5,C,TL5,CF-TL-5C,216,18
1,0,0,CF,TL,5,C,TL5,CF-TL-5C,223,15
1,0,0,CF,TL,5,C,TL5,CF-TL-5C,236,8
1,0,0,CF,TL,5,C,TL5,CF-TL-5C,244,4
0,0,0,CF,CF,6,A,CF6,CF-CF-6A,153,49.5
0,0,0,CF,CF,6,A,CF6,CF-CF-6A,160,53.5
0,0,0,CF,CF,6,A,CF6,CF-CF-6A,166,61
0,0,0,CF,CF,6,A,CF6,CF-CF-6A,173,60.5
0,0,0,CF,CF,6,A,CF6,CF-CF-6A,180,74
0,0,0,CF,CF,6,A,CF6,CF-CF-6A,187,85.5
0,0,0,CF,CF,6,A,CF6,CF-CF-6A,194,98
0,0,0,CF,CF,6,A,CF6,CF-CF-6A,201,97.5
0,0,0,CF,CF,6,A,CF6,CF-CF-6A,210,96
0,0,0,CF,CF,6,A,CF6,CF-CF-6A,216,101.5
0,0,0,CF,CF,6,A,CF6,CF-CF-6A,223,101.5
0,0,0,CF,CF,6,A,CF6,CF-CF-6A,236,86.5
0,0,0,CF,CF,6,A,CF6,CF-CF-6A,244,66.5
0,0,0,CF,CF,6,B,CF6,CF-CF-6B,153,31
0,0,0,CF,CF,6,B,CF6,CF-CF-6B,160,43.5
0,0,0,CF,CF,6,B,CF6,CF-CF-6B,166,52
0,0,0,CF,CF,6,B,CF6,CF-CF-6B,173,58
0,0,0,CF,CF,6,B,CF6,CF-CF-6B,180,64
0,0,0,CF,CF,6,B,CF6,CF-CF-6B,187,69
0,0,0,CF,CF,6,B,CF6,CF-CF-6B,194,76.5
0,0,0,CF,CF,6,B,CF6,CF-CF-6B,201,80.5
0,0,0,CF,CF,6,B,CF6,CF-CF-6B,210,85.5
0,0,0,CF,CF,6,B,CF6,CF-CF-6B,216,88
0,0,0,CF,CF,6,B,CF6,CF-CF-6B,223,89.5
0,0,0,CF,CF,6,B,CF6,CF-CF-6B,236,78.5
0,0,0,CF,CF,6,B,CF6,CF-CF-6B,244,63
0,0,0,CF,CF,6,C,CF6,CF-CF-6C,153,66.5
0,0,0,CF,CF,6,C,CF6,CF-CF-6C,160,72
0,0,0,CF,CF,6,C,CF6,CF-CF-6C,166,75
0,0,0,CF,CF,6,C,CF6,CF-CF-6C,173,86
0,0,0,CF,CF,6,C,CF6,CF-CF-6C,180,102.5
0,0,0,CF,CF,6,C,CF6,CF-CF-6C,187,109
0,0,0,CF,CF,6,C,CF6,CF-CF-6C,194,114.5
0,0,0,CF,CF,6,C,CF6,CF-CF-6C,201,122
0,0,0,CF,CF,6,C,CF6,CF-CF-6C,210,128.5
0,0,0,CF,CF,6,C,CF6,CF-CF-6C,216,123
0,0,0,CF,CF,6,C,CF6,CF-CF-6C,223,127
0,0,0,CF,CF,6,C,CF6,CF-CF-6C,236,108
0,0,0,CF,CF,6,C,CF6,CF-CF-6C,244,92.5
1,0,0,CF,SG,6,A,SG6,CF-SG-6A,153,25.5
1,0,0,CF,SG,6,A,SG6,CF-SG-6A,160,27
1,0,0,CF,SG,6,A,SG6,CF-SG-6A,166,29
1,0,0,CF,SG,6,A,SG6,CF-SG-6A,173,30.5
1,0,0,CF,SG,6,A,SG6,CF-SG-6A,180,32.5
1,0,0,CF,SG,6,A,SG6,CF-SG-6A,187,35.5
1,0,0,CF,SG,6,A,SG6,CF-SG-6A,194,37
1,0,0,CF,SG,6,A,SG6,CF-SG-6A,201,37.5
1,0,0,CF,SG,6,A,SG6,CF-SG-6A,210,32.5
1,0,0,CF,SG,6,A,SG6,CF-SG-6A,216,33
1,0,0,CF,SG,6,A,SG6,CF-SG-6A,223,31
1,0,0,CF,SG,6,A,SG6,CF-SG-6A,236,22
1,0,0,CF,SG,6,A,SG6,CF-SG-6A,244,8.5
1,0,0,CF,SG,6,B,SG6,CF-SG-6B,153,17
1,0,0,CF,SG,6,B,SG6,CF-SG-6B,160,26
1,0,0,CF,SG,6,B,SG6,CF-SG-6B,166,27
1,0,0,CF,SG,6,B,SG6,CF-SG-6B,173,35
1,0,0,CF,SG,6,B,SG6,CF-SG-6B,180,38.5
1,0,0,CF,SG,6,B,SG6,CF-SG-6B,187,41
1,0,0,CF,SG,6,B,SG6,CF-SG-6B,194,44
1,0,0,CF,SG,6,B,SG6,CF-SG-6B,201,37.5
1,0,0,CF,SG,6,B,SG6,CF-SG-6B,210,29
1,0,0,CF,SG,6,B,SG6,CF-SG-6B,216,19
1,0,0,CF,SG,6,B,SG6,CF-SG-6B,223,14.5
1,0,0,CF,SG,6,B,SG6,CF-SG-6B,236,8
1,0,0,CF,SG,6,B,SG6,CF-SG-6B,244,5.5
1,0,0,CF,SG,6,C,SG6,CF-SG-6C,153,27.5
1,0,0,CF,SG,6,C,SG6,CF-SG-6C,160,32.5
1,0,0,CF,SG,6,C,SG6,CF-SG-6C,166,36
1,0,0,CF,SG,6,C,SG6,CF-SG-6C,173,41.5
1,0,0,CF,SG,6,C,SG6,CF-SG-6C,180,44.5
1,0,0,CF,SG,6,C,SG6,CF-SG-6C,187,45
1,0,0,CF,SG,6,C,SG6,CF-SG-6C,194,50.5
1,0,0,CF,SG,6,C,SG6,CF-SG-6C,201,51
1,0,0,CF,SG,6,C,SG6,CF-SG-6C,210,36
1,0,0,CF,SG,6,C,SG6,CF-SG-6C,216,35
1,0,0,CF,SG,6,C,SG6,CF-SG-6C,223,33.5
1,0,0,CF,SG,6,C,SG6,CF-SG-6C,236,18.5
1,0,0,CF,SG,6,C,SG6,CF-SG-6C,244,11.5
1,0,0,CF,CF,7,A,CF7,CF-CF-7A,153,43.5
1,0,0,CF,CF,7,A,CF7,CF-CF-7A,160,47.5
1,0,0,CF,CF,7,A,CF7,CF-CF-7A,166,53
1,0,0,CF,CF,7,A,CF7,CF-CF-7A,173,58
1,0,0,CF,CF,7,A,CF7,CF-CF-7A,180,70.5
1,0,0,CF,CF,7,A,CF7,CF-CF-7A,187,75.5
1,0,0,CF,CF,7,A,CF7,CF-CF-7A,194,83
1,0,0,CF,CF,7,A,CF7,CF-CF-7A,201,87
1,0,0,CF,CF,7,A,CF7,CF-CF-7A,210,91.5
1,0,0,CF,CF,7,A,CF7,CF-CF-7A,216,90.5
1,0,0,CF,CF,7,A,CF7,CF-CF-7A,223,94.5
1,0,0,CF,CF,7,A,CF7,CF-CF-7A,236,83.5
1,0,0,CF,CF,7,A,CF7,CF-CF-7A,244,74.5
1,0,0,CF,CF,7,B,CF7,CF-CF-7B,153,45
1,0,0,CF,CF,7,B,CF7,CF-CF-7B,160,51.5
1,0,0,CF,CF,7,B,CF7,CF-CF-7B,166,64
1,0,0,CF,CF,7,B,CF7,CF-CF-7B,173,67
1,0,0,CF,CF,7,B,CF7,CF-CF-7B,180,74
1,0,0,CF,CF,7,B,CF7,CF-CF-7B,187,80
1,0,0,CF,CF,7,B,CF7,CF-CF-7B,194,88
1,0,0,CF,CF,7,B,CF7,CF-CF-7B,201,90.5
1,0,0,CF,CF,7,B,CF7,CF-CF-7B,210,88
1,0,0,CF,CF,7,B,CF7,CF-CF-7B,216,87.5
1,0,0,CF,CF,7,B,CF7,CF-CF-7B,223,91.5
1,0,0,CF,CF,7,B,CF7,CF-CF-7B,236,94
1,0,0,CF,CF,7,B,CF7,CF-CF-7B,244,72
1,0,0,CF,CF,7,C,CF7,CF-CF-7C,153,49
1,0,0,CF,CF,7,C,CF7,CF-CF-7C,160,56
1,0,0,CF,CF,7,C,CF7,CF-CF-7C,166,62
1,0,0,CF,CF,7,C,CF7,CF-CF-7C,173,74
1,0,0,CF,CF,7,C,CF7,CF-CF-7C,180,84.5
